agg_rating,bar_name1,bar_name2,bar_name3,bar_name4,bar_name5,bar_pct1,bar_pct2,bar_pct3,bar_pct4,bar_pct5,ceo_approval_pct,ceo_approval_ratings,comp_ben_rating,company_count_QnA,company_count_jobs,company_count_photos,company_count_reviews,company_count_salaries,company_empl,company_facebook,company_hq,company_indeed_url,company_industry,company_name,company_overall_rating,company_rev,company_twitter,company_website,con_text,culture_rating,helpful_downvote_count,helpful_upvote_count,jobsec_advancement_rating,main_text,management_rating,pro_text,rating_name1,rating_name2,rating_name3,rating_name4,rating_name5,rating_scr1,rating_scr2,rating_scr3,rating_scr4,rating_scr5,review_date,review_title,reviewer_company_empl_status,reviewer_job_location,reviewer_job_title,top_list,work_life_rating 
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,,,width: 20.0%;,"fun work environment. generally good work life balance. typical day includes managing projects, eating in cafes, and going to work out",width: 40.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 12, 2012",Fun work place, (Current Employee) –  ,Mountain View,PROJECT MANAGEMENT,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"little career advancement opportunities, glass ceiling, management politics",width: 80.0%;,1,,width: 40.0%;,"A typical day involves a lot of freedom, minimal micromanaging, and fun client work. But also involves a lot of managing upward and striving to be heard amidst all the noise (it is a big company afterall).",width: 40.0%;,"free lunch, fun and vibrant co-workers",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 10, 2012",Google is great most of the time, (Current Employee) –  ,"San Francisco, CA",Senior Account Manager,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 100.0%;,Very fun and interesting place to work i loved the work environment and my co-workers.,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 10, 2012",Love the people that worked there., (Former Employee) –  ,"Mountain View, CA",Quality Control,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 0.0%;,,,width: 0.0%;,Worked with a great team of people who depended on me everyday. It was a job where I learn alot of new things.,width: 0.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 6, 2012",A very clean and secure workplace with a great team of people., (Former Employee) –  ,"Atlanta, GA",Journeyman Electrician,Best Fortune 500 Companies,width: 0.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 20.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,pay,width: 60.0%;,,2,width: 20.0%;,"Google has been a blessed experience. I've learned a great deal about myself and enhanced my knowledge on cell phones, testing, android and linux. Of these, I feel linux was the biggest learning curve in my development. I want to upgrade more knowledge in this OS software. Working with others and as a team and at times leading a small group was the most enjoyable part.",width: 20.0%;,co-workers,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 3, 2012",Good Start, (Current Employee) –  ,"Libertyville, IL",Software Test Engineer,Best Fortune 500 Companies,width: 40.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 100.0%;,Work environment is very professional and cubicals are a plus. Hard day on the job is when you have to meet data quota,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 2, 2012","Good to work at, really miss the job", (Former Employee) –  ,"Mountain View, CA",Master Control Operator,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,working early,width: 100.0%;,,,width: 100.0%;,Workers are very nice and friendly. The most enjoyable job I had.,width: 100.0%;,get off work early,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 27, 2012",Productive, (Former Employee) –  ,"Mountain View, CA",Quality Control/ Data Entry,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"health benefits, and job security for contract workers.",width: 100.0%;,,2,width: 60.0%;,"Google provides such a great work environment. Everything you could possibly need to right there, restaurants, gyms, laundry, basketball courts, volleyball pit, parks, you able to bring your dog. It makes your work day so much more relaxed and easy to deal with. Working there was an amazing experience.",width: 80.0%;,"free food, gym, fun activities.",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 27, 2012",Excellent work environment and culture., (Former Employee) –  ,"Mountain View, CA",IT Support/ Special Projects Team,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,kids don't have to say i'm sorry sentences to one another.,width: 60.0%;,,,width: 60.0%;,"I was there for short term so I cannot comment much. Nothing much, no exciting activities for children and 7 times a day outdoor time. Very boring.",width: 60.0%;,very healthy meals,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 19, 2012",Daycare, (Former Employee) –  ,"Mountain View, CA",Temporary Substitute,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 40.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"full benefits unavailable, tough to earn any commission",width: 80.0%;,,1,width: 20.0%;,"A typical day at work consists of high volume outbound cold calling mixed in with listening to music and a couple matches of ping pong. I really learned how to be efficient and effective throughout an entire sales cycle throughout my time at the company. Management could be more hands on, right now the company is growing so the managers are very busy focusing on a lot more then just their employees. The hardest part of the job was getting through long days without deals coming through but if you can not handle that, than sales is not for you. The most enjoyable part about the job was the young atmosphere of the company. I really enjoyed the motivational competitions such as whoever scores the most points wins a happy hour. Overall, I would recommend Signpost to anybody looking to start a sales career.",width: 40.0%;,lots of fun employees,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 1, 2012",Fun Place to work with loads of pressure on your shoulders each day, (Former Employee) –  ,"New York, NY",Sales Representative,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"none that i can think of - just get your job done, and you'll be golden.",width: 100.0%;,,,width: 100.0%;,"Great place filled with kind, intelligent, and brilliant minds of all extremes and variations.",width: 100.0%;,"pets, free breakfast, lunch, dinner, and snacks, gyms, and perks!",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 1, 2012",Fun and Energetic workplace with pets onsite!, (Former Employee) –  ,"Mountain View, CA",Invoice Analyst,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 60.0%;,"In a typical week I would be working on a minimum of three projects on behalf of Google. I learned that I have a wealth of experience that may not translate well on paper, but that has prepared me to face any challenge or obstacle I may encounter.",width: 60.0%;,"great team to work with, and ample opportunities for travel and exposure.",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 1, 2012",Great work environment and a great culture, (Current Employee) –  ,"Des Moines, IA",Field Marketing Representative,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,1,2,width: 60.0%;,Google is a great place to work! You work with smart people all day long and each department is willing to bend over backwards for each other for the common goal of doing whatever is best for the company.,width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"September 26, 2012",Smart people doing smart things!, (Current Employee) –  ,"Boston, MA",Marketing Lead,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 60.0%;,Google Mountain View Ca.,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"September 24, 2012",Test Server Tech, (Former Employee) –  ,"Mountain View, CA",Platforms Hardware Development,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,2 yr contract,width: 100.0%;,,,width: 100.0%;,It was a great palce to work at the hours were perfect. The poeple were friendly and the work was hard.,width: 100.0%;,"free lunches, bounus, room for advancement",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"September 14, 2012",Productive fun place with a ping pong table., (Former Employee) –  ,"Lexington, MA",Lead Supervisor,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,5,,width: 60.0%;,Ensured that high quality TV spots flowed smoothly and efficiently from advertisers to TV,width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"September 10, 2012",Media Opeartions Specialist, (Current Employee) –  ,"Mountain View, CA",Media Operations Specialist,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,left area and closed office when economic collapse occurred in 2009.,width: 100.0%;,3,2,width: 60.0%;,"I take incoming calls and emails from world wide clients. I work out solutions to problems, installations and migrations to newer versions of software. I tested software for issues to resolve technical issues and new features.",width: 60.0%;,provided lunches,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"September 7, 2012",Clean workplace with individual offices., (Former Employee) –  ,"Overland Park, KS",Senior Engineer,Best Fortune 500 Companies,width: 40.0%;
